"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"3UYRNV2KIUZYY4I2CWIB5M8NNUC8N9","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3TVRFO09GLF0CPEJYTJQWDGF4TPXLO","A1366LR1S7TYG","Submitted","Sun Mar 13 13:14:38 PDT 2022","Sun Mar 13 13:15:07 PDT 2022","Wed Mar 16 13:15:07 PDT 2022","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Luise_Rainer","Person has been married, got divorced"
"3UYRNV2KIUZYY4I2CWIB5M8NNUC8N9","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","35K3O9HUACD56XD6HDQ0DBQORRTFET","A1GC6CN3F0IHWN","Submitted","Sun Mar 13 13:15:55 PDT 2022","Sun Mar 13 13:16:01 PDT 2022","Wed Mar 16 13:16:01 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Luise_Rainer","Person has been married, got divorced"
"3UYRNV2KIUZYY4I2CWIB5M8NNUC8N9","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3NL0RFNU0GNYUH8RTI5KK262MYH4KF","A1YYN0TPI4C3F5","Submitted","Sun Mar 13 13:21:00 PDT 2022","Sun Mar 13 13:21:18 PDT 2022","Wed Mar 16 13:21:18 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Luise_Rainer","Person is married, never divorced"
"3KTCJ4SCVH1A5MDH1AUWDXWF4YW1MI","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:18 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:18 PDT 2022","","","324G5B4FB48T0EJ6RNT94UB3Z2270X","A2JOJSJ6F987C","Submitted","Sun Mar 13 13:26:00 PDT 2022","Sun Mar 13 13:26:23 PDT 2022","Wed Mar 16 13:26:23 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Wendy_Hiller","Person is married, never divorced"
"3KTCJ4SCVH1A5MDH1AUWDXWF4YW1MI","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:18 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:18 PDT 2022","","","3B2X28YI3XFBG18B6TL6IX7QVVG6BK","A2QO28LR61L0TH","Submitted","Sun Mar 13 13:32:50 PDT 2022","Sun Mar 13 13:33:10 PDT 2022","Wed Mar 16 13:33:10 PDT 2022","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Wendy_Hiller","Person has been married, got divorced"
"3KTCJ4SCVH1A5MDH1AUWDXWF4YW1MI","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:18 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:18 PDT 2022","","","3SPJ0334223JH4GT04TFZCAW2AEYJT","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:13:06 PDT 2022","Sun Mar 13 13:13:18 PDT 2022","Wed Mar 16 13:13:18 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Wendy_Hiller","Person is married, never divorced"
"3SV8KD29L5SCAUYMO9Q8QEONS8DZKZ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3MX2NQ3YCAUMA0BY663JFOKII3T5XC","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:32:12 PDT 2022","Sun Mar 13 13:32:20 PDT 2022","Wed Mar 16 13:32:20 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Halle_Berry","Person has been married, got divorced"
"3SV8KD29L5SCAUYMO9Q8QEONS8DZKZ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","382M9COHEIFUPFAWC2LZZBRR1E9EUS","A2ZE2IPHK152KA","Submitted","Sun Mar 13 13:25:03 PDT 2022","Sun Mar 13 13:25:20 PDT 2022","Wed Mar 16 13:25:20 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Halle_Berry","Person has been married, got divorced"
"3SV8KD29L5SCAUYMO9Q8QEONS8DZKZ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","33JKGHPFYDUF6DI0WZXWYO462K6MNW","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:19:23 PDT 2022","Sun Mar 13 13:19:32 PDT 2022","Wed Mar 16 13:19:32 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Halle_Berry","Person has been married, got divorced"
"3M4KL7H8KWN8GJSPEUNFO1ZTEYH61D","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3NXNZ5RS1BXBW87JRJC2X5CW26W799","A13PVNQT2WWWVL","Submitted","Sun Mar 13 13:26:32 PDT 2022","Sun Mar 13 13:27:21 PDT 2022","Wed Mar 16 13:27:21 PDT 2022","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Paula_Patton","Person has been married, got divorced"
"3M4KL7H8KWN8GJSPEUNFO1ZTEYH61D","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3C6FJU71TRTSVKRNC3XT6EJ7JQFYUS","A3FAQHVPI8OUP0","Submitted","Sun Mar 13 13:29:57 PDT 2022","Sun Mar 13 13:30:19 PDT 2022","Wed Mar 16 13:30:19 PDT 2022","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Paula_Patton","Person has been married, got divorced"
"3M4KL7H8KWN8GJSPEUNFO1ZTEYH61D","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3M1CVSFP615Z79M3FOZ8TR4BDE6AQP","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:27:46 PDT 2022","Sun Mar 13 13:27:50 PDT 2022","Wed Mar 16 13:27:50 PDT 2022","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Paula_Patton","Person has been married, got divorced"
"3PZDSVZ3J6HXF3V00TSYOASIL8GN4H","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3L4D84MIL0SXV9Q4Q4PRDCFTCE5HJH","A1366LR1S7TYG","Submitted","Sun Mar 13 13:36:31 PDT 2022","Sun Mar 13 13:42:25 PDT 2022","Wed Mar 16 13:42:25 PDT 2022","","","","354","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Myrna_Loy","Person has been married, got divorced"
"3PZDSVZ3J6HXF3V00TSYOASIL8GN4H","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3QFUFYSY9ZFNEVGDS7EN4PEXE23F4R","A2482EUQAOL9X8","Submitted","Sun Mar 13 13:40:14 PDT 2022","Sun Mar 13 13:40:35 PDT 2022","Wed Mar 16 13:40:35 PDT 2022","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Myrna_Loy","Person has been married, got divorced"
"3PZDSVZ3J6HXF3V00TSYOASIL8GN4H","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","39U1BHVTDMRCF4FANDETBO1SRBFT3S","A34M93NJC830DP","Submitted","Sun Mar 13 13:43:02 PDT 2022","Sun Mar 13 13:43:10 PDT 2022","Wed Mar 16 13:43:10 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Myrna_Loy","Person has been married, got divorced"
"3CESM1J3EJ31HK8SBIC0HRPNABPW61","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3O6CYIULEE1O6FWNX2F5LHYR8ICUWM","A1GC6CN3F0IHWN","Submitted","Sun Mar 13 13:14:43 PDT 2022","Sun Mar 13 13:14:48 PDT 2022","Wed Mar 16 13:14:48 PDT 2022","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Mary_McDonnell","Person has been married, got divorced"
"3CESM1J3EJ31HK8SBIC0HRPNABPW61","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","34MAJL3QP5NSYJ0K8CDL3GP0BCV343","A3BISMR4GI02ZG","Submitted","Sun Mar 13 13:21:34 PDT 2022","Sun Mar 13 13:21:40 PDT 2022","Wed Mar 16 13:21:40 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Mary_McDonnell","Person has been married, got divorced"
"3CESM1J3EJ31HK8SBIC0HRPNABPW61","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3UXUOQ9OKFXP1RHOJPQ2T0NG8OCA7P","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:15:09 PDT 2022","Sun Mar 13 13:15:32 PDT 2022","Wed Mar 16 13:15:32 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Mary_McDonnell","Person has been married, got divorced"
"39XCQ6V3KZ4741T8FHPRRRCAQEM65V","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3O7L7BFSHFPPGOFWILWLG83G7JLIEN","A2572CYRIYT5JQ","Submitted","Sun Mar 13 13:17:06 PDT 2022","Sun Mar 13 13:17:15 PDT 2022","Wed Mar 16 13:17:15 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miyoshi_Umeki","Person has been married, got divorced"
"39XCQ6V3KZ4741T8FHPRRRCAQEM65V","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3G5W44VEU8IE6X1BOJ7LTR35C3QGKE","A3GU6GWYREJS0S","Submitted","Sun Mar 13 13:24:26 PDT 2022","Sun Mar 13 13:44:44 PDT 2022","Wed Mar 16 13:44:44 PDT 2022","","","","1218","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miyoshi_Umeki","Person has been married, got divorced"
"39XCQ6V3KZ4741T8FHPRRRCAQEM65V","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3W2LOLRXLCF5VNAP4U1XSVHCEC1RKL","A5VV2BPMPA2KO","Submitted","Sun Mar 13 13:25:15 PDT 2022","Sun Mar 13 13:25:24 PDT 2022","Wed Mar 16 13:25:24 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miyoshi_Umeki","Person has been married, got divorced"
"32W3UF2EZPLEOZY9B3JK8ZY6M424CG","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","33FOTY3KENLZJKZKEN5KYLMR55Z1CN","A2P3OVSEX9AY3H","Submitted","Sun Mar 13 13:25:31 PDT 2022","Sun Mar 13 13:26:18 PDT 2022","Wed Mar 16 13:26:18 PDT 2022","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/James_Dean","Person has never been married"
"32W3UF2EZPLEOZY9B3JK8ZY6M424CG","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3NG53N1RLWJ0O9S9ID05XV86IUKP89","A2PFKEFE3X1LWK","Submitted","Sun Mar 13 13:30:54 PDT 2022","Sun Mar 13 13:31:17 PDT 2022","Wed Mar 16 13:31:17 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/James_Dean","Person has never been married"
"32W3UF2EZPLEOZY9B3JK8ZY6M424CG","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3X87C8JFV7B3758XWOLZERYHZKDQS1","A34DYM8J0X5VK","Submitted","Sun Mar 13 13:29:17 PDT 2022","Sun Mar 13 13:31:56 PDT 2022","Wed Mar 16 13:31:56 PDT 2022","","","","159","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/James_Dean","Person has never been married"
"33J5JKFMK7YX04POG7FWIZVHCJ7Q3M","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3WQ3B2KGE9GG9F7E0N9PN1G9NK1B1S","A2D5Q50K4A7ZQ5","Submitted","Sun Mar 13 13:39:44 PDT 2022","Sun Mar 13 13:40:06 PDT 2022","Wed Mar 16 13:40:06 PDT 2022","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lena_Headey","Person has been married, got divorced"
"33J5JKFMK7YX04POG7FWIZVHCJ7Q3M","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3OCHAWUVGPKPSJW1DT7PHD30FTOXKP","A769WXAR6I8QU","Submitted","Sun Mar 13 13:36:32 PDT 2022","Sun Mar 13 13:36:38 PDT 2022","Wed Mar 16 13:36:38 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lena_Headey","Person has been married, got divorced"
"33J5JKFMK7YX04POG7FWIZVHCJ7Q3M","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3OUYGIZWR8YI6KN6N9NQ4G2OZWA0PZ","AH0VI3PY1RC8C","Submitted","Sun Mar 13 13:37:57 PDT 2022","Sun Mar 13 13:38:12 PDT 2022","Wed Mar 16 13:38:12 PDT 2022","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lena_Headey","Person has been married, got divorced"
"3YKP7CX6G3FSXHOMZ1LW0RCYVLSB70","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3TPZPLC3M1CENCM36W596E0V28PP3E","A2SZ4A2WZZAQ5K","Submitted","Sun Mar 13 13:13:46 PDT 2022","Sun Mar 13 13:14:03 PDT 2022","Wed Mar 16 13:14:03 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Michelle_Monaghan","Person has been married, got divorced"
"3YKP7CX6G3FSXHOMZ1LW0RCYVLSB70","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3X3OR7WPZ00AXODBQL7YGEZMDKH8LS","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:16:44 PDT 2022","Sun Mar 13 13:16:53 PDT 2022","Wed Mar 16 13:16:53 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Michelle_Monaghan","Person is married, never divorced"
"3YKP7CX6G3FSXHOMZ1LW0RCYVLSB70","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:17 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:17 PDT 2022","","","3PS7W85Z802YU64Q4MF3214ER3KT94","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:11:42 PDT 2022","Sun Mar 13 13:11:52 PDT 2022","Wed Mar 16 13:11:52 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Michelle_Monaghan","Person is married, never divorced"
"3AC6MFV69LIL84XEIONBDM8V0R9ZHV","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","37FMASSAYDRR9L3C8UUVF0XV4M9BIH","A1E3Y589WRF7M4","Submitted","Sun Mar 13 13:24:29 PDT 2022","Sun Mar 13 13:24:36 PDT 2022","Wed Mar 16 13:24:36 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dorothy_Malone","Person has been married, got divorced"
"3AC6MFV69LIL84XEIONBDM8V0R9ZHV","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","3SITXWYCNW9OZGS77GUWIAKASZDBXH","A34M93NJC830DP","Submitted","Sun Mar 13 13:24:45 PDT 2022","Sun Mar 13 13:24:53 PDT 2022","Wed Mar 16 13:24:53 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dorothy_Malone","Person has been married, got divorced"
"3AC6MFV69LIL84XEIONBDM8V0R9ZHV","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:20 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:20 PDT 2022","","","33CID57105TOWR75E4C2PXRBXYPL3D","A3KQEFX15OV461","Submitted","Sun Mar 13 13:17:16 PDT 2022","Sun Mar 13 13:17:34 PDT 2022","Wed Mar 16 13:17:34 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dorothy_Malone","Person has been married, got divorced"
"3JVP4ZJHDQSO2E28KCS47Z6OIX6I0G","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:46 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:46 PDT 2022","","","3QHK8ZVMINITZMBITXR87GPNLQ6LB8","A3U7KCX5530RT4","Submitted","Sun Mar 13 13:38:38 PDT 2022","Sun Mar 13 13:38:45 PDT 2022","Wed Mar 16 13:38:45 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Toni_Collette","Person is married, never divorced"
